"108.162.245.131 - - [19/Jan/2024:04:31:04 +0000] ""POST /blog/wp-cron.php?doing_wp_cron=1705638664.4230570793151855468750 HTTP/1.1"" 200 5587 ""https://www.bacancytechnology.com/blog/wp-cron.php?doing_wp_cron=1705638664.4230570793151855468750"" ""WordPress/6.1.1; https://www.bacancytechnology.com/blog"""
"108.162.245.209 - - [19/Jan/2024:04:31:04 +0000] ""GET /blog/svelte-vs-vue?wtime=%7Bseek_to_second_number%7D?wtime={seek_to_second_number} HTTP/1.1"" 200 53365 ""-"" ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.6099.224 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
"108.162.245.112 - - [19/Jan/2024:04:32:09 +0000] ""GET /case-study/wp-content/uploads/2023/02/task-hub-banner@72x-8.png HTTP/1.1"" 200 249635 ""https://www.bacancytechnology.com/case-study/reactjs/task-hub"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.170 - - [19/Jan/2024:04:32:10 +0000] ""GET /case-study/wp-content/uploads/2023/02/Banner-7.png HTTP/1.1"" 200 331386 ""https://www.bacancytechnology.com/case-study/reactjs/task-hub"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.16 - - [19/Jan/2024:04:32:12 +0000] ""GET /main-boot-5/images/flutter-ppc/wizkids.png HTTP/1.1"" 200 6709 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.204 - - [19/Jan/2024:04:32:12 +0000] ""GET /landing/images/services-icon/front-end.svg HTTP/1.1"" 200 7209 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.6 - - [19/Jan/2024:04:32:12 +0000] ""GET /main-boot-5/images/flutter-ppc/children-place.png HTTP/1.1"" 200 6628 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.162 - - [19/Jan/2024:04:32:12 +0000] ""GET /main-boot-5/images/flutter-ppc/stellantis.png HTTP/1.1"" 200 6060 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.91 - - [19/Jan/2024:04:32:12 +0000] ""GET /main-boot-5/images/flutter-ppc/dayo.png HTTP/1.1"" 200 7183 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.115 - - [19/Jan/2024:04:32:12 +0000] ""GET /main-boot-5/images/flutter-ppc/ruutly.png HTTP/1.1"" 200 6795 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.45 - - [19/Jan/2024:04:32:13 +0000] ""GET /main-boot-5/images/flutter-ppc/insightfull.png HTTP/1.1"" 200 6113 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.48 - - [19/Jan/2024:04:32:13 +0000] ""GET /main-boot-5/images/flutter-ppc/acr.png HTTP/1.1"" 200 7254 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.178 - - [19/Jan/2024:04:32:13 +0000] ""GET /main-boot-5/images/flutter-ppc/popcorn-place.png HTTP/1.1"" 200 6226 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.162 - - [19/Jan/2024:04:32:13 +0000] ""GET /main-boot-5/images/flutter-ppc/dolo.png HTTP/1.1"" 200 2024 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.150 - - [19/Jan/2024:04:32:12 +0000] ""GET /blog/aws/ HTTP/1.1"" 200 39269 ""-"" ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.6099.224 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
"108.162.245.46 - - [19/Jan/2024:04:32:13 +0000] ""GET /blog/wp-content/themes/pillar/style/image/blog-details/blog-bulb.png HTTP/1.1"" 404 35714 ""https://www.bacancytechnology.com/blog/wp-content/themes/pillar/style/css/style-new.css?ver=7.2.63"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.185 - - [19/Jan/2024:04:32:13 +0000] ""GET /main-boot-5/images/flutter-ppc/ntrust-1.png HTTP/1.1"" 200 7431 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.54 - - [19/Jan/2024:04:32:13 +0000] ""GET /main-boot-5/images/flutter-ppc/edumaster.png HTTP/1.1"" 200 7333 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.167 - - [19/Jan/2024:04:32:14 +0000] ""GET /main-boot-5/images/flutter-ppc/agile-markets.png HTTP/1.1"" 200 7215 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.30 - - [19/Jan/2024:04:32:14 +0000] ""GET /main-boot-5/images/flutter-ppc/deal-track.png HTTP/1.1"" 200 6531 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.122 - - [19/Jan/2024:04:32:14 +0000] ""GET /main-boot-5/images/flutter-ppc/sami-aid.png HTTP/1.1"" 200 7038 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.88 - - [19/Jan/2024:04:32:14 +0000] ""GET /landing/images/profile-client/ernie.png HTTP/1.1"" 200 14194 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.150 - - [19/Jan/2024:04:32:14 +0000] ""GET /main-boot-5/images/flutter-ppc/city-falcon.png HTTP/1.1"" 200 6583 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.159 - - [19/Jan/2024:04:32:14 +0000] ""GET /main-boot-5/images/vector-laptop.png HTTP/1.1"" 200 26018 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.58 - - [19/Jan/2024:04:32:14 +0000] ""GET /main-boot-5/images/flutter-ppc/case-study-new-3.png HTTP/1.1"" 200 133245 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.92 - - [19/Jan/2024:04:32:14 +0000] ""GET /main-boot-5/images/flutter-ppc/case-study-new-2.png HTTP/1.1"" 200 219692 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.196 - - [19/Jan/2024:04:32:14 +0000] ""GET /main-boot-5/images/flutter-ppc/case-study-new-1.png HTTP/1.1"" 200 111881 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.179 - - [19/Jan/2024:04:32:16 +0000] ""GET /landing/images/services-icon/security.svg HTTP/1.1"" 200 8562 ""https://www.bacancytechnology.com/landing/flutter-2?gad_source=1&gclid=CjwKCAiA75itBhA6EiwAkho9e9qtc2aiMODUI8tImYN77u7SyGzikY-hYsSHNm9dazOUdmKODTtpqBoCMbMQAvD_BwE"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"::1 - - [19/Jan/2024:04:32:16 +0000] ""OPTIONS * HTTP/1.0"" 200 126 ""-"" ""Apache/2.4.29 (Ubuntu) OpenSSL/1.1.1g (internal dummy connection)"""
"108.162.245.25 - - [19/Jan/2024:04:32:17 +0000] ""GET /hire-laravel-developer HTTP/1.1"" 200 50429 ""https://www.google.com/"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"::1 - - [19/Jan/2024:04:32:17 +0000] ""OPTIONS * HTTP/1.0"" 200 126 ""-"" ""Apache/2.4.29 (Ubuntu) OpenSSL/1.1.1g (internal dummy connection)"""
"::1 - - [19/Jan/2024:04:32:18 +0000] ""OPTIONS * HTTP/1.0"" 200 126 ""-"" ""Apache/2.4.29 (Ubuntu) OpenSSL/1.1.1g (internal dummy connection)"""
"::1 - - [19/Jan/2024:04:32:19 +0000] ""OPTIONS * HTTP/1.0"" 200 126 ""-"" ""Apache/2.4.29 (Ubuntu) OpenSSL/1.1.1g (internal dummy connection)"""
"::1 - - [19/Jan/2024:04:32:20 +0000] ""OPTIONS * HTTP/1.0"" 200 126 ""-"" ""Apache/2.4.29 (Ubuntu) OpenSSL/1.1.1g (internal dummy connection)"""
"::1 - - [19/Jan/2024:04:32:21 +0000] ""OPTIONS * HTTP/1.0"" 200 126 ""-"" ""Apache/2.4.29 (Ubuntu) OpenSSL/1.1.1g (internal dummy connection)"""
"::1 - - [19/Jan/2024:04:32:22 +0000] ""OPTIONS * HTTP/1.0"" 200 126 ""-"" ""Apache/2.4.29 (Ubuntu) OpenSSL/1.1.1g (internal dummy connection)"""
"108.162.245.35 - - [19/Jan/2024:04:32:24 +0000] ""GET /blog/react-native-local-database HTTP/1.1"" 304 5518 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"""
"108.162.245.46 - - [19/Jan/2024:04:32:43 +0000] ""GET /blog/wp-content/themes/pillar/style/image/blog-details/blog-bulb.png HTTP/1.1"" 404 35714 ""https://www.bacancytechnology.com/blog/wp-content/themes/pillar/style/css/style-new.css?ver=7.2.63"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"""
"108.162.245.120 - - [19/Jan/2024:04:32:43 +0000] ""GET /blog/wp-content/uploads/2021/06/Web-Application-Architecture.png HTTP/1.1"" 200 794842 ""https://www.bing.com/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0"""
"108.162.245.175 - - [19/Jan/2024:04:33:00 +0000] ""GET /blog/flask-jwt-authentication HTTP/1.1"" 304 5518 ""https://www.google.com/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"""
"108.162.245.169 - - [19/Jan/2024:04:33:01 +0000] ""GET /new-sitemap-webpage HTTP/1.1"" 200 5556 ""-"" ""curl/7.58.0"""
"108.162.245.181 - - [19/Jan/2024:04:33:01 +0000] ""GET /send-sf-data HTTP/1.1"" 200 5495 ""-"" ""Wget/1.19.4 (linux-gnu)"""
